WorkcenterDesc,Material_Code,Material_Desc,MIC_Desc,SampleSize,SampleNumber,Result,MICUoM,LSL,Target,USL,PostingDate,UserName,InspectionComments,InspectionPlan,COAComments
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,5,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,6,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,7,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,18,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,2,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,10,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,11,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,12,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,3,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,17,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,8,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,9,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,13,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,14,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,15,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,16,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,19,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,20,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,21,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,22,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,23,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,24,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,25,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,26,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,27,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,28,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,29,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I2,73080300DB,Applebee's Medium Tray,Visual Evaluation,30,30,Reject,,NA,NA,NA,9/18/22 5:24,hrodriguez,"after 4:30 100% scrap , bubbles ang lines",In Process Attributes - 30,
I4,12048A100,Clr48ozRndBwl,Visual Evaluation,25,21,Reject,,NA,NA,NA,9/18/22 5:28,hrodriguez,,In Process Attributes,"hrodriguez 09/18/2022 05:30:15: 1 lane scrap dust, inside ||"
I4,12048A100,Clr48ozRndBwl,Visual Evaluation,25,22,Reject,,NA,NA,NA,9/18/22 5:28,hrodriguez,,In Process Attributes,"hrodriguez 09/18/2022 05:30:15: 1 lane scrap dust, inside ||"
I4,12048A100,Clr48ozRndBwl,Visual Evaluation,25,23,Reject,,NA,NA,NA,9/18/22 5:28,hrodriguez,,In Process Attributes,"hrodriguez 09/18/2022 05:30:15: 1 lane scrap dust, inside ||"
I4,12048A100,Clr48ozRndBwl,Visual Evaluation,25,24,Reject,,NA,NA,NA,9/18/22 5:28,hrodriguez,,In Process Attributes,"hrodriguez 09/18/2022 05:30:15: 1 lane scrap dust, inside ||"
I4,12048A100,Clr48ozRndBwl,Visual Evaluation,25,25,Reject,,NA,NA,NA,9/18/22 5:28,hrodriguez,,In Process Attributes,"hrodriguez 09/18/2022 05:30:15: 1 lane scrap dust, inside ||"
I10,76116B300,Blk16ozSmSqrCntr,Visual Evaluation,36,35,Reject,,NA,NA,NA,9/18/22 5:40,hrodriguez,,In Process Attributes,
I10,76116B300,Blk16ozSmSqrCntr,Visual Evaluation,36,36,Reject,,NA,NA,NA,9/18/22 5:40,hrodriguez,,In Process Attributes,
I10,76116B300,Blk16ozSmSqrCntr,Visual Evaluation,36,31,Reject,,NA,NA,NA,9/18/22 5:40,hrodriguez,,In Process Attributes,
I10,76116B300,Blk16ozSmSqrCntr,Visual Evaluation,36,32,Reject,,NA,NA,NA,9/18/22 5:40,hrodriguez,,In Process Attributes,
I10,76116B300,Blk16ozSmSqrCntr,Visual Evaluation,36,33,Reject,,NA,NA,NA,9/18/22 5:40,hrodriguez,,In Process Attributes,
I10,76116B300,Blk16ozSmSqrCntr,Visual Evaluation,36,34,Reject,,NA,NA,NA,9/18/22 5:40,hrodriguez,,In Process Attributes,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,1,23.18,g,23.8,25.1,26.4,9/18/22 6:00,fgonzalez,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,2,23.18,g,23.8,25.1,26.4,9/18/22 6:00,fgonzalez,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,3,22.67,g,23.8,25.1,26.4,9/18/22 6:00,fgonzalez,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,4,23.25,g,23.8,25.1,26.4,9/18/22 6:00,fgonzalez,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,5,23.05,g,23.8,25.1,26.4,9/18/22 6:00,fgonzalez,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,8,23.67,g,23.8,25.1,26.4,9/18/22 6:00,fgonzalez,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,16,23.74,g,23.8,25.1,26.4,9/18/22 6:00,fgonzalez,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,19,23.64,g,23.8,25.1,26.4,9/18/22 6:00,fgonzalez,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,20,23.64,g,23.8,25.1,26.4,9/18/22 6:00,fgonzalez,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,21,23.65,g,23.8,25.1,26.4,9/18/22 6:00,fgonzalez,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,22,23.65,g,23.8,25.1,26.4,9/18/22 6:00,fgonzalez,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,23,23.65,g,23.8,25.1,26.4,9/18/22 6:00,fgonzalez,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,24,23.58,g,23.8,25.1,26.4,9/18/22 6:00,fgonzalez,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,25,23.49,g,23.8,25.1,26.4,9/18/22 6:00,fgonzalez,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,26,22.76,g,23.8,25.1,26.4,9/18/22 6:00,fgonzalez,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,27,22.81,g,23.8,25.1,26.4,9/18/22 6:00,fgonzalez,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,28,22.81,g,23.8,25.1,26.4,9/18/22 6:00,fgonzalez,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,29,22.56,g,23.8,25.1,26.4,9/18/22 6:00,fgonzalez,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,30,22.56,g,23.8,25.1,26.4,9/18/22 6:00,fgonzalez,,In Process Variables - 30 Operator,
I11,51816CST75,75CT SALAD LID CST CLR PET,Part Weight,15,4,43.38,g,39.9,42,43.3,9/18/22 7:12,juguna,,In Process Variables - Operator,
I11,51816CST75,75CT SALAD LID CST CLR PET,Part Weight,15,5,43.38,g,39.9,42,43.3,9/18/22 7:12,juguna,,In Process Variables - Operator,
I11,51816CST75,75CT SALAD LID CST CLR PET,Part Weight,15,6,43.38,g,39.9,42,43.3,9/18/22 7:12,juguna,,In Process Variables - Operator,
I11,51816CST75,75CT SALAD LID CST CLR PET,Part Weight,15,7,43.38,g,39.9,42,43.3,9/18/22 7:12,juguna,,In Process Variables - Operator,
I11,51816CST75,75CT SALAD LID CST CLR PET,Part Weight,15,8,43.38,g,39.9,42,43.3,9/18/22 7:12,juguna,,In Process Variables - Operator,
I8,92160ASY50,50CT 160OZ BLK PET BOWL SYSC,Part Weight,12,6,88.38,g,77.7,81.8,84.3,9/18/22 7:14,cgalloza,,In Process Variables - Operator,
I8,92160ASY50,50CT 160OZ BLK PET BOWL SYSC,Part Weight,12,11,74.79,g,77.7,81.8,84.3,9/18/22 7:14,cgalloza,,In Process Variables - Operator,
I8,92160ASY50,50CT 160OZ BLK PET BOWL SYSC,Part Weight,12,12,77.19,g,77.7,81.8,84.3,9/18/22 7:14,cgalloza,,In Process Variables - Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,1,22.93,g,23.8,25.1,26.4,9/18/22 7:20,juguna,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,2,22.86,g,23.8,25.1,26.4,9/18/22 7:20,juguna,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,3,22.54,g,23.8,25.1,26.4,9/18/22 7:20,juguna,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,4,22.45,g,23.8,25.1,26.4,9/18/22 7:20,juguna,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,5,22.49,g,23.8,25.1,26.4,9/18/22 7:20,juguna,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,6,23.53,g,23.8,25.1,26.4,9/18/22 7:20,juguna,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,8,23.56,g,23.8,25.1,26.4,9/18/22 7:20,juguna,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,9,23.48,g,23.8,25.1,26.4,9/18/22 7:20,juguna,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,10,23.6,g,23.8,25.1,26.4,9/18/22 7:20,juguna,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,11,23.45,g,23.8,25.1,26.4,9/18/22 7:20,juguna,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,13,23.45,g,23.8,25.1,26.4,9/18/22 7:20,juguna,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,14,23.38,g,23.8,25.1,26.4,9/18/22 7:20,juguna,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,15,23.56,g,23.8,25.1,26.4,9/18/22 7:20,juguna,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,16,23.69,g,23.8,25.1,26.4,9/18/22 7:20,juguna,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,19,23.72,g,23.8,25.1,26.4,9/18/22 7:20,juguna,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,26,23.04,g,23.8,25.1,26.4,9/18/22 7:20,juguna,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,27,23.63,g,23.8,25.1,26.4,9/18/22 7:20,juguna,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,28,23.18,g,23.8,25.1,26.4,9/18/22 7:20,juguna,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,29,23.23,g,23.8,25.1,26.4,9/18/22 7:20,juguna,,In Process Variables - 30 Operator,
I2,73080300DB,Applebee's Medium Tray,Part Weight,30,30,22.82,g,23.8,25.1,26.4,9/18/22 7:20,juguna,,In Process Variables - 30 Operator,
I5,5816U25,"CLR 25CT 16\ SQR PET UPLTR DLID""",Part Weight,6,6,125.16,g,125.4,132,136,9/18/22 7:25,jlouis,,In Process Variables - Operator,
I6,14080B50,Clr80ozLgSqrBwl,Part Weight,16,7,58.93,g,54.2,57,58.7,9/18/22 7:32,jlouis,,In Process Variables - Operator,
I6,14080B50,Clr80ozLgSqrBwl,Part Weight,16,10,54.01,g,54.2,57,58.7,9/18/22 7:32,jlouis,,In Process Variables - Operator,
I6,14080B50,Clr80ozLgSqrBwl,Part Weight,16,1,59.92,g,54.2,57,58.7,9/18/22 7:32,jlouis,,In Process Variables - Operator,
I6,14080B50,Clr80ozLgSqrBwl,Part Weight,16,2,59.38,g,54.2,57,58.7,9/18/22 7:32,jlouis,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,1,37.74,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,3,38.49,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,4,37.69,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,5,37.6,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,6,37.02,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,7,37.75,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,8,37.96,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,9,38.17,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,10,37.84,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,11,37.75,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,12,37.07,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,13,37.73,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,14,37.63,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,15,38.15,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,16,38,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,18,38.07,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,19,37.49,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,20,37.69,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,21,37.9,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,22,37.65,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,23,37.23,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,24,36.39,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,25,36.55,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,26,37.47,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,27,37.17,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,28,36.94,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,29,36.26,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,30,35.97,g,38.5,40.5,41.7,9/18/22 7:39,rrodriguez,,In Process Variables - Operator,
I4,12048A100,Clr48ozRndBwl,Part Weight,25,1,32.87,g,33.7,35.5,36.6,9/18/22 7:47,rrodriguez,,In Process Variables - Operator,
I4,12048A100,Clr48ozRndBwl,Part Weight,25,2,32.28,g,33.7,35.5,36.6,9/18/22 7:47,rrodriguez,,In Process Variables - Operator,
I4,12048A100,Clr48ozRndBwl,Part Weight,25,4,33.6,g,33.7,35.5,36.6,9/18/22 7:47,rrodriguez,,In Process Variables - Operator,
I4,12048A100,Clr48ozRndBwl,Part Weight,25,5,33.32,g,33.7,35.5,36.6,9/18/22 7:47,rrodriguez,,In Process Variables - Operator,
I4,12048A100,Clr48ozRndBwl,Part Weight,25,9,37.81,g,33.7,35.5,36.6,9/18/22 7:47,rrodriguez,,In Process Variables - Operator,
I4,12048A100,Clr48ozRndBwl,Part Weight,25,12,36.99,g,33.7,35.5,36.6,9/18/22 7:47,rrodriguez,,In Process Variables - Operator,
I10,76116B300,Blk16ozSmSqrCntr,Part Weight,36,1,17.58,g,19,20,21,9/18/22 8:27,nshah,,In Process Variables - Operator,
I10,76116B300,Blk16ozSmSqrCntr,Part Weight,36,2,17.58,g,19,20,21,9/18/22 8:27,nshah,,In Process Variables - Operator,
I10,76116B300,Blk16ozSmSqrCntr,Part Weight,36,3,17.55,g,19,20,21,9/18/22 8:27,nshah,,In Process Variables - Operator,
I10,76116B300,Blk16ozSmSqrCntr,Part Weight,36,4,17.54,g,19,20,21,9/18/22 8:27,nshah,,In Process Variables - Operator,
I10,76116B300,Blk16ozSmSqrCntr,Part Weight,36,5,17.53,g,19,20,21,9/18/22 8:27,nshah,,In Process Variables - Operator,
I10,76116B300,Blk16ozSmSqrCntr,Part Weight,36,6,17.5,g,19,20,21,9/18/22 8:27,nshah,,In Process Variables - Operator,
I10,76116B300,Blk16ozSmSqrCntr,Part Weight,36,7,18.38,g,19,20,21,9/18/22 8:27,nshah,,In Process Variables - Operator,
I10,76116B300,Blk16ozSmSqrCntr,Part Weight,36,8,18.58,g,19,20,21,9/18/22 8:27,nshah,,In Process Variables - Operator,
I10,76116B300,Blk16ozSmSqrCntr,Part Weight,36,9,18.56,g,19,20,21,9/18/22 8:27,nshah,,In Process Variables - Operator,
I10,76116B300,Blk16ozSmSqrCntr,Part Weight,36,10,18.59,g,19,20,21,9/18/22 8:27,nshah,,In Process Variables - Operator,
I10,76116B300,Blk16ozSmSqrCntr,Part Weight,36,11,18.34,g,19,20,21,9/18/22 8:27,nshah,,In Process Variables - Operator,
I10,76116B300,Blk16ozSmSqrCntr,Part Weight,36,12,18.44,g,19,20,21,9/18/22 8:27,nshah,,In Process Variables - Operator,
I10,76116B300,Blk16ozSmSqrCntr,Visual Evaluation,36,1,Reject,,NA,NA,NA,9/18/22 11:24,fpujols,"Sheet quality issues, 1 row scrap",In Process Attributes,"fpujols 09/18/2022 17:39:08: Sheet quality issues, 1 row scrap||"
I10,76116B300,Blk16ozSmSqrCntr,Visual Evaluation,36,2,Reject,,NA,NA,NA,9/18/22 11:24,fpujols,"Sheet quality issues, 1 row scrap",In Process Attributes,"fpujols 09/18/2022 17:39:08: Sheet quality issues, 1 row scrap||"
I10,76116B300,Blk16ozSmSqrCntr,Visual Evaluation,36,3,Reject,,NA,NA,NA,9/18/22 11:24,fpujols,"Sheet quality issues, 1 row scrap",In Process Attributes,"fpujols 09/18/2022 17:39:08: Sheet quality issues, 1 row scrap||"
I10,76116B300,Blk16ozSmSqrCntr,Visual Evaluation,36,4,Reject,,NA,NA,NA,9/18/22 11:24,fpujols,"Sheet quality issues, 1 row scrap",In Process Attributes,"fpujols 09/18/2022 17:39:08: Sheet quality issues, 1 row scrap||"
I10,76116B300,Blk16ozSmSqrCntr,Visual Evaluation,36,5,Reject,,NA,NA,NA,9/18/22 11:24,fpujols,"Sheet quality issues, 1 row scrap",In Process Attributes,"fpujols 09/18/2022 17:39:08: Sheet quality issues, 1 row scrap||"
I10,76116B300,Blk16ozSmSqrCntr,Visual Evaluation,36,6,Reject,,NA,NA,NA,9/18/22 11:24,fpujols,"Sheet quality issues, 1 row scrap",In Process Attributes,"fpujols 09/18/2022 17:39:08: Sheet quality issues, 1 row scrap||"
I4,12048A100,Clr48ozRndBwl,Part Weight,25,1,32.98,g,33.7,35.5,36.6,9/18/22 12:16,rrodriguez,,In Process Variables - Operator,
I4,12048A100,Clr48ozRndBwl,Part Weight,25,2,33.6,g,33.7,35.5,36.6,9/18/22 12:16,rrodriguez,,In Process Variables - Operator,
I4,12048A100,Clr48ozRndBwl,Part Weight,25,3,33.67,g,33.7,35.5,36.6,9/18/22 12:16,rrodriguez,,In Process Variables - Operator,
I4,12048A100,Clr48ozRndBwl,Part Weight,25,10,36.75,g,33.7,35.5,36.6,9/18/22 12:16,rrodriguez,,In Process Variables - Operator,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,1,37.92,g,38.5,40.5,41.7,9/18/22 13:39,fpujols,,In Process Variables,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,5,38.43,g,38.5,40.5,41.7,9/18/22 13:39,fpujols,,In Process Variables,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,6,38.46,g,38.5,40.5,41.7,9/18/22 13:39,fpujols,,In Process Variables,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,23,38.26,g,38.5,40.5,41.7,9/18/22 13:39,fpujols,,In Process Variables,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,26,38.15,g,38.5,40.5,41.7,9/18/22 13:39,fpujols,,In Process Variables,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,27,37.73,g,38.5,40.5,41.7,9/18/22 13:39,fpujols,,In Process Variables,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,28,37.89,g,38.5,40.5,41.7,9/18/22 13:39,fpujols,,In Process Variables,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,29,38.13,g,38.5,40.5,41.7,9/18/22 13:39,fpujols,,In Process Variables,
I3,165064CST35,35CT SOUP CONT CST,Part Weight,30,30,38.46,g,38.5,40.5,41.7,9/18/22 13:39,fpujols,,In Process Variables,
I3,165064CST35,35CT SOUP CONT CST,Silicone Ratio,1,1,1.33598,EA,1.33623,1.3368,1.33737,9/18/22 13:39,fpujols,,In Process Variables,
